family	region	genome	locus_tag	original_product	transferred_product	origin	source_genomes	n_sources	n_agree	n_disagree	group_size
1	JABEBM010000004.1.region001	Pantoea_ananatis_PNA_99_14	ctg18_160		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABDZK010000003.1.region001	Pantoea_ananatis_PANS_99_29	ctg17_326		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKKK010000002.1.region001	Pantoea_ananatis_19-13	ctg22_318		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JMJJ01000006.1.region001	Pantoea_ananatis_LMG_2665_2	ctg7_226		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	CM152815.1.region001	Pantoea_ananatis_31npA-Arg1	AC1HMP_01835	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					174
1	JABEAP010000003.1.region001	Pantoea_ananatis_PNA_18_5	ctg15_284		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKLW010000001.1.region001	Pantoea_ananatis_99-7	ctg11_208		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKKJ010000003.1.region001	Pantoea_ananatis_2-5	ctg19_133		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKKF010000005.1.region001	Pantoea_ananatis_99-1	ctg21_207		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKJN010000004.1.region001	Pantoea_ananatis_99-33	ctg33_149		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	CP001875.2.region001	Pantoea_ananatis_LMG_20103	PANA_3280	Hypothetical Protein	ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKLM010000007.1.region001	Pantoea_ananatis_05-1	ctg38_60		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABDZT010000003.1.region001	Pantoea_ananatis_PNA_03_1	ctg15_229		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JBSPZW010000004.1.region001	Pantoea_ananatis_J15-6	ACWXWL_10590	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					174
1	JABEAN010000003.1.region001	Pantoea_ananatis_PNA_18_2	ctg10_232		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKLE010000002.1.region001	Pantoea_ananatis_99-29	ctg21_133		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKLC010000006.1.region001	Pantoea_ananatis_99-25	ctg19_207		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABEBD010000003.1.region001	Pantoea_ananatis_PNA_97_3	ctg16_284		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABEBR010000003.1.region001	Pantoea_ananatis_PNA_99_8	ctg19_135		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKKR010000003.1.region001	Pantoea_ananatis_1-2	ctg18_181		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKJW010000002.1.region001	Pantoea_ananatis_200-10	ctg22_241		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABEBN010000004.1.region001	Pantoea_ananatis_PNA_99_2	ctg18_127		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JBQOUQ010000003.1.region001	Pantoea_ananatis_20NY0487	ACTUSP_10265	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					174
1	JAQNAK010000007.1.region001	Pantoea_ananatis_IPG26	ctg37_134		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JBBCYJ010000004.1.region001	Pantoea_ananatis_USHLN198	ctg4_228		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKKU010000004.1.region001	Pantoea_ananatis_08-1	ctg18_134		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKLS010000003.1.region001	Pantoea_ananatis_97-11	ctg17_230		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JBBCZL010000002.1.region001	Pantoea_ananatis_USHLN34	ctg2_113		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKKC010000004.1.region001	Pantoea_ananatis_98-12	ctg24_138		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABDZW010000004.1.region001	Pantoea_ananatis_PNA_06_4	ctg16_230		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKLY010000004.1.region001	Pantoea_ananatis_06-4	ctg15_206		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABEAZ010000003.1.region001	Pantoea_ananatis_PNA_200_7	ctg15_260		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKKN010000004.1.region001	Pantoea_ananatis_200-2	ctg24_231		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	FPJM01000004.1.region001	Pantoea_ananatis_NFR11	SAMN03097714_3627	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					174
1	JABEAW010000005.1.region001	Pantoea_ananatis_PNA_200_11	ctg17_231		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABEBQ010000003.1.region001	Pantoea_ananatis_PNA_99_7	ctg20_230		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09585	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					174
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_179		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JASHLP010000011.1.region001	Pantoea_ananatis_BAV3096	QM553_14210	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					174
1	NMZV01000006.1.region001	Pantoea_ananatis_PANS_04-2	CG432_16805	hypothetical protein	ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKIU010000007.1.region001	Pantoea_ananatis_4-2	ctg29_29		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_222		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07370	hypothetical protein	ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_276		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_177		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABDZD010000007.1.region001	Pantoea_ananatis_PANS_4_2	ctg21_29		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	BATH01000003.1.region001	Pantoea_ananatis_DAR_76143_DAR76143	ctg123_23		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_423		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_300		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	C7423_10734	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					174
1	JALKLZ010000006.1.region001	Pantoea_ananatis_99-12	ctg45_96		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKLX010000012.1.region001	Pantoea_ananatis_99-9_2	ctg3_65		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKMA010000009.1.region001	Pantoea_ananatis_99-11	ctg47_94		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	CM188849.1.region001	Pantoea_ananatis_RP1	ctg1_927		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKLT010000002.1.region001	Pantoea_ananatis_98-1	ctg22_440		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABDZE010000004.1.region001	Pantoea_ananatis_PANS_99_11	ctg29_227		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABEBS010000011.1.region001	Pantoea_ananatis_PNA_99_9	ctg2_71		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKLQ010000001.1.region001	Pantoea_ananatis_2-6	ctg11_207		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JBQOUT010000004.1.region001	Pantoea_ananatis_20WA0254	ACTUTK_11465	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					174
1	JBQOUP010000011.1.region001	Pantoea_ananatis_20NY0427	ACTUSN_14280	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					174
1	JABDYY010000005.1.region001	Pantoea_ananatis_PANS_2_6	ctg15_229		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	CP014207.1.region001	Pantoea_ananatis_R100	AW734_00255	hypothetical protein	ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKKS010000005.1.region001	Pantoea_ananatis_2-1	ctg27_230		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABEAA010000005.1.region001	Pantoea_ananatis_PNA_07_14	ctg19_230		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	QGTO01000003.1.region001	Pantoea_ananatis_PNA_98-11	C7426_103333	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					174
1	JALKKT010000005.1.region001	Pantoea_ananatis_07-14	ctg25_117		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JABDYW010000005.1.region001	Pantoea_ananatis_PANS_2_1	ctg22_230		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	JALKKB010000003.1.region001	Pantoea_ananatis_98-11	ctg29_298		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	33	33	3	174
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18360	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					174
1	AYST01000002.1.region001	Pantoea_ananatis_BRT98	V461_00360	FMN reductase	FMN reductase	observed					178
1	CP086009.1.region001	Pantoea_ananatis_VY148	LLG94_05245	flavin reductase	flavin reductase	observed					178
1	JALKLU010000003.1.region001	Pantoea_ananatis_99-14	ctg17_259		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	JALKLK010000004.1.region001	Pantoea_ananatis_03-1	ctg21_134		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	HE617160.1.region001	Pantoea_ananatis_LMG_5342	recovered_HE617160.1_0066	flavin	flavin	observed					178
1	JALKIR010000004.1.region001	Pantoea_ananatis_99-10	ctg36_112		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	JALKKE010000006.1.region001	Pantoea_ananatis_98-8	ctg24_135		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	JALKJJ010000001.1.region001	Pantoea_ananatis_99-18	ctg11_363		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	JALKJZ010000005.1.region001	Pantoea_ananatis_200-7	ctg19_143		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	JABDZL010000010.1.region001	Pantoea_ananatis_PANS_99_31	ctg11_98		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	JALKJD010000001.1.region001	Pantoea_ananatis_19-8	ctg66_121		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	QGGN01000004.1.region001	Pantoea_ananatis_PNA_200-7	C7421_104145	flavin reductase	flavin reductase	observed					178
1	JABEAI010000003.1.region001	Pantoea_ananatis_PNA_15_1	ctg14_291		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	JABEAS010000003.1.region001	Pantoea_ananatis_PNA_18_7S	ctg14_283		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	AP019753.1.region001	Pantoea_ananatis_FU-01	recovered_AP019753.1_0069	flavin	flavin	observed					178
1	JALKLV010000004.1.region001	Pantoea_ananatis_99-2	ctg21_125		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	JALKJX010000006.1.region001	Pantoea_ananatis_200-11	ctg23_138		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	JAKZMT010000004.1.region001	Pantoea_ananatis_20TX0087	MND01_13225	flavin reductase	flavin reductase	observed					178
1	JALKJH010000002.1.region001	Pantoea_ananatis_06-1	ctg12_344		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	CVNG01000056.1.region001	Pantoea_ananatis_S7	BN1183_CH_00530	FMN reductase (NADH) RutF	FMN reductase (NADH) RutF	observed					178
1	JALKJT010000003.1.region001	Pantoea_ananatis_18-5	ctg16_283		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	JABEAO010000004.1.region001	Pantoea_ananatis_PNA_18_3S	ctg15_134		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	JALKLR010000003.1.region001	Pantoea_ananatis_2-7	ctg20_134		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
1	JBYHZL010000009.1.region001	Pantoea_ananatis_JEL0891	AC26FO_06135	flavin reductase	flavin reductase	observed					178
1	CP166503.1.region001	Pantoea_ananatis_LPP-1	ctg1_3163		flavin reductase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	40	40	11	178
